date,hospital_id,department,total_beds,occupied_beds,admissions,discharges,avg_length_of_stay,staff_on_duty,occupancy_rate
2022-11-12,2,ER,50,24,4,8,3,21,48.16
2022-11-13,2,ER,50,26,15,9,3,19,53.88
2022-11-14,2,ER,50,29,9,14,3,21,59.43
2022-11-15,2,ER,50,33,11,9,2,23,66.06
2022-11-16,2,ER,50,32,4,3,3,22,65.52
2022-11-17,2,ER,50,30,9,3,4,18,60.04
2022-11-18,2,ER,50,35,13,6,3,22,71.94
2022-11-19,2,ER,50,25,3,6,1,21,51.07
2022-11-20,2,ER,50,21,2,5,1,15,42.45
2022-11-21,2,ER,50,30,10,4,2,22,60.04
2022-11-22,2,ER,50,27,7,6,4,19,54.99
2022-11-23,2,ER,50,30,10,5,2,18,60.06
2022-11-24,2,ER,50,32,3,7,2,24,64.9
2022-11-25,2,ER,50,27,4,8,1,22,55.89
2022-11-26,2,ER,50,26,5,5,2,23,52.63
2022-11-27,2,ER,50,20,9,13,3,16,41.23
2022-11-28,2,ER,50,32,7,8,4,23,64.65
2022-11-29,2,ER,50,30,8,10,3,20,60.83
2022-11-30,2,ER,50,30,7,4,3,21,61.13
2022-12-01,2,ER,50,33,2,7,4,18,66.66
2022-12-02,2,ER,50,35,6,6,3,22,70.15
2022-12-03,2,ER,50,26,5,4,3,22,53.8
2022-12-04,2,ER,50,27,5,2,1,20,54.97
2022-12-05,2,ER,50,33,10,7,2,22,67.17
2022-12-06,2,ER,50,37,5,5,4,19,74.03
2022-12-07,2,ER,50,32,5,7,2,20,64.21
2022-12-08,2,ER,50,38,5,9,3,20,77.42
2022-12-09,2,ER,50,36,8,7,3,21,72.73
2022-12-10,2,ER,50,23,9,7,2,20,47.89
2022-12-11,2,ER,50,23,5,12,2,15,46.81
2022-12-12,2,ER,50,32,7,10,4,24,65.65
2022-12-13,2,ER,50,37,7,5,3,18,74.45
2022-12-14,2,ER,50,38,10,11,1,21,77.71
2022-12-15,2,ER,50,36,3,7,3,18,72.68
2022-12-16,2,ER,50,36,7,6,3,20,72.63
2022-12-17,2,ER,50,28,6,10,3,20,57.52
2022-12-18,2,ER,50,21,7,11,1,19,43.43
2022-12-19,2,ER,50,39,11,10,3,20,79.27
2022-12-20,2,ER,50,34,13,5,2,23,69.41
2022-12-21,2,ER,50,38,10,6,3,20,77.67
2022-12-22,2,ER,50,30,8,8,4,19,61.96
2022-12-23,2,ER,50,37,11,3,2,18,74.9
2022-12-24,2,ER,50,29,12,4,4,21,58.75
2022-12-25,2,ER,50,28,8,4,4,22,57.59
2022-12-26,2,ER,50,32,10,12,4,21,64.18
2022-12-27,2,ER,50,33,9,13,2,21,67.27
2022-12-28,2,ER,50,33,9,7,3,22,67.58
2022-12-29,2,ER,50,33,5,7,4,21,66.68
2022-12-30,2,ER,50,36,12,7,4,22,72.19
2022-12-31,2,ER,50,31,11,8,4,19,63.74
2023-01-01,2,ER,50,25,9,9,3,16,51.31
2023-01-02,2,ER,50,37,9,8,3,21,75.08
2023-01-03,2,ER,50,37,13,8,3,22,75.38
2023-01-04,2,ER,50,35,6,7,2,21,70.86
2023-01-05,2,ER,50,38,5,7,3,23,77.99
2023-01-06,2,ER,50,39,9,8,2,20,79.78
2023-01-07,2,ER,50,31,6,7,5,19,63.16
2023-01-08,2,ER,50,30,11,7,3,20,61.6
2023-01-09,2,ER,50,39,4,7,2,21,78.61
2023-01-10,2,ER,50,36,6,6,4,21,72.86
2023-01-11,2,ER,50,39,7,5,3,24,78.3
2023-01-12,2,ER,50,37,8,8,3,19,75.88
2023-01-13,2,ER,50,35,5,11,3,21,70.87
2023-01-14,2,ER,50,29,10,10,1,21,58.1
2023-01-15,2,ER,50,28,8,6,2,22,57.76
2023-01-16,2,ER,50,38,7,8,4,22,77.83
2023-01-17,2,ER,50,36,11,5,3,22,73.98
2023-01-18,2,ER,50,42,9,8,3,23,85.57
2023-01-19,2,ER,50,35,7,11,3,26,71.6
2023-01-20,2,ER,50,40,9,3,2,25,80.9
2023-01-21,2,ER,50,33,15,3,1,23,66.07
2023-01-22,2,ER,50,29,12,9,2,17,59.32
2023-01-23,2,ER,50,38,6,12,2,24,76.82
2023-01-24,2,ER,50,38,7,5,3,24,76.01
2023-01-25,2,ER,50,38,6,4,3,21,77.78
2023-01-26,2,ER,50,41,2,6,1,21,82.38
2023-01-27,2,ER,50,37,9,6,1,23,74.54
2023-01-28,2,ER,50,34,7,10,3,16,69.15
2023-01-29,2,ER,50,28,4,9,3,17,56.33
2023-01-30,2,ER,50,33,5,9,3,19,67.7
2023-01-31,2,ER,50,40,9,8,4,25,81.14
2023-02-01,2,ER,50,37,9,6,2,26,75.16
2023-02-02,2,ER,50,40,10,9,3,23,81.14
2023-02-03,2,ER,50,46,6,6,3,23,92.14
2023-02-04,2,ER,50,32,9,8,1,21,64.34
2023-02-05,2,ER,50,35,6,8,1,21,70.85
2023-02-06,2,ER,50,42,8,11,3,23,85.79
2023-02-07,2,ER,50,43,9,10,4,25,87.18
2023-02-08,2,ER,50,45,4,6,2,23,90.86
2023-02-09,2,ER,50,46,9,8,4,24,93.52
2023-02-10,2,ER,50,43,5,4,5,23,87.3
2023-02-11,2,ER,50,33,9,15,2,19,67.17
2023-02-12,2,ER,50,36,7,6,2,20,72.76
2023-02-13,2,ER,50,39,7,4,3,24,78.04
2023-02-14,2,ER,50,41,6,6,2,24,82.32
2023-02-15,2,ER,50,46,9,9,3,24,92.78
2023-02-16,2,ER,50,43,5,7,4,23,87.45
2023-02-17,2,ER,50,43,11,15,4,20,86.05
2023-02-18,2,ER,50,31,11,14,2,19,63.95
2023-02-19,2,ER,50,33,4,5,3,18,67.35
2023-02-20,2,ER,50,37,8,4,1,17,74.34
2023-02-21,2,ER,50,41,3,8,3,23,83.56
2023-02-22,2,ER,50,40,8,5,2,20,81.68
2023-02-23,2,ER,50,38,12,5,4,22,77.38
2023-02-24,2,ER,50,42,5,5,3,25,85.14
2023-02-25,2,ER,50,34,8,10,2,19,69.05
2023-02-26,2,ER,50,37,5,5,2,23,75.35
2023-02-27,2,ER,50,43,3,11,4,20,86.7
2023-02-28,2,ER,50,45,8,8,2,23,91.94
2023-03-01,2,ER,50,42,9,7,1,22,85.67
2023-03-02,2,ER,50,44,10,6,3,23,89.72
2023-03-03,2,ER,50,43,7,5,2,23,87.17
2023-03-04,2,ER,50,36,6,12,2,16,73.77
2023-03-05,2,ER,50,38,5,5,3,19,77.64
2023-03-06,2,ER,50,38,15,6,1,21,76.07
2023-03-07,2,ER,50,39,6,5,3,21,78.14
2023-03-08,2,ER,50,45,12,6,2,23,90.62
2023-03-09,2,ER,50,44,9,11,2,23,88.34
2023-03-10,2,ER,50,44,9,8,2,27,88.83
2023-03-11,2,ER,50,34,5,9,2,23,69.9
2023-03-12,2,ER,50,33,18,5,3,21,66.98
2023-03-13,2,ER,50,43,3,5,2,19,86.85
2023-03-14,2,ER,50,41,12,5,1,21,82.72
2023-03-15,2,ER,50,43,6,5,2,16,86.21
2023-03-16,2,ER,50,42,7,8,4,26,85.21
2023-03-17,2,ER,50,39,9,8,3,22,79.36
2023-03-18,2,ER,50,36,6,8,1,18,72.65
2023-03-19,2,ER,50,34,8,7,1,21,69.21
2023-03-20,2,ER,50,42,9,6,3,23,84.76
2023-03-21,2,ER,50,43,13,7,1,22,86.43
2023-03-22,2,ER,50,42,8,1,3,22,85.8
2023-03-23,2,ER,50,40,4,11,2,22,80.84
2023-03-24,2,ER,50,40,10,5,1,18,80.72
2023-03-25,2,ER,50,35,8,6,3,23,70.7
2023-03-26,2,ER,50,33,7,5,4,20,67.32
2023-03-27,2,ER,50,42,10,6,3,23,84.75
2023-03-28,2,ER,50,46,9,7,1,22,93.06
2023-03-29,2,ER,50,38,3,10,2,20,77.79
2023-03-30,2,ER,50,45,10,5,2,25,90.18
2023-03-31,2,ER,50,40,5,10,6,22,81.03
2023-04-01,2,ER,50,30,6,12,3,20,60.93
2023-04-02,2,ER,50,30,8,10,2,19,61.76
2023-04-03,2,ER,50,43,11,6,5,24,86.72
2023-04-04,2,ER,50,41,8,8,2,25,82.33
2023-04-05,2,ER,50,42,6,15,2,21,85.98
2023-04-06,2,ER,50,41,8,8,4,23,83.43
2023-04-07,2,ER,50,39,9,3,2,18,79.0
2023-04-08,2,ER,50,34,5,7,2,21,69.13
2023-04-09,2,ER,50,34,12,8,3,21,69.01
2023-04-10,2,ER,50,41,5,2,3,23,82.78
2023-04-11,2,ER,50,40,7,8,3,22,81.06
2023-04-12,2,ER,50,43,6,6,3,24,86.18
2023-04-13,2,ER,50,39,9,8,4,24,79.87
2023-04-14,2,ER,50,43,8,11,4,27,86.09
2023-04-15,2,ER,50,35,6,8,4,19,71.57
2023-04-16,2,ER,50,34,7,8,3,20,69.12
2023-04-17,2,ER,50,44,2,9,5,22,88.03
2023-04-18,2,ER,50,44,6,9,2,20,89.01
2023-04-19,2,ER,50,43,6,7,2,24,86.6
2023-04-20,2,ER,50,44,6,6,3,21,89.07
2023-04-21,2,ER,50,45,11,7,1,26,90.7
2023-04-22,2,ER,50,38,9,7,3,25,76.17
2023-04-23,2,ER,50,35,5,3,4,22,70.97
2023-04-24,2,ER,50,40,10,5,3,23,81.68
2023-04-25,2,ER,50,41,8,9,2,23,82.9
2023-04-26,2,ER,50,40,9,7,3,26,81.54
2023-04-27,2,ER,50,44,7,9,4,25,88.65
2023-04-28,2,ER,50,39,7,8,3,25,78.32
2023-04-29,2,ER,50,31,1,8,1,20,63.22
2023-04-30,2,ER,50,32,12,3,3,19,64.41
2023-05-01,2,ER,50,39,6,10,3,23,78.24
2023-05-02,2,ER,50,41,2,10,3,18,83.52
2023-05-03,2,ER,50,39,6,3,3,22,78.61
2023-05-04,2,ER,50,39,10,11,1,20,79.75
2023-05-05,2,ER,50,37,8,6,2,19,75.42
2023-05-06,2,ER,50,29,2,9,2,23,59.57
2023-05-07,2,ER,50,32,10,4,4,21,65.61
2023-05-08,2,ER,50,41,8,8,4,22,83.81
2023-05-09,2,ER,50,41,12,12,1,20,83.98
2023-05-10,2,ER,50,41,8,10,3,24,83.26
2023-05-11,2,ER,50,41,8,8,3,20,82.27
2023-05-12,2,ER,50,39,6,8,2,23,78.04
2023-05-13,2,ER,50,29,7,7,2,20,59.03
2023-05-14,2,ER,50,30,4,7,1,23,61.73
2023-05-15,2,ER,50,35,4,5,1,20,70.07
2023-05-16,2,ER,50,41,10,7,3,22,83.54
2023-05-17,2,ER,50,41,12,12,2,20,82.8
2023-05-18,2,ER,50,36,12,6,1,25,73.64
2023-05-19,2,ER,50,40,8,4,2,17,81.83
2023-05-20,2,ER,50,32,7,9,3,23,64.39
2023-05-21,2,ER,50,35,5,7,2,23,70.75
2023-05-22,2,ER,50,35,7,10,4,21,71.67
2023-05-23,2,ER,50,44,5,1,2,21,88.77
2023-05-24,2,ER,50,41,9,10,1,25,83.65
2023-05-25,2,ER,50,38,6,8,3,22,76.87
2023-05-26,2,ER,50,36,8,6,3,20,73.98
2023-05-27,2,ER,50,31,7,7,2,24,62.27
2023-05-28,2,ER,50,34,8,12,3,21,68.16
2023-05-29,2,ER,50,41,13,6,3,24,82.96
2023-05-30,2,ER,50,38,11,10,3,22,76.06
2023-05-31,2,ER,50,41,10,6,2,24,83.99
2023-06-01,2,ER,50,34,5,11,3,20,69.84
2023-06-02,2,ER,50,33,6,4,2,22,67.55
2023-06-03,2,ER,50,28,1,9,3,21,56.82
2023-06-04,2,ER,50,23,5,14,2,20,47.89
2023-06-05,2,ER,50,34,5,8,3,22,68.41
2023-06-06,2,ER,50,35,3,9,4,22,70.56
2023-06-07,2,ER,50,33,8,6,2,19,67.8
2023-06-08,2,ER,50,33,9,6,3,20,66.87
2023-06-09,2,ER,50,36,3,7,3,19,72.5
2023-06-10,2,ER,50,28,5,6,2,21,56.39
2023-06-11,2,ER,50,29,8,11,4,25,58.83
2023-06-12,2,ER,50,34,6,7,1,23,68.73
2023-06-13,2,ER,50,36,8,6,3,23,72.32
2023-06-14,2,ER,50,35,10,13,2,20,71.27
2023-06-15,2,ER,50,34,13,5,1,22,69.8
2023-06-16,2,ER,50,36,12,10,2,20,73.12
2023-06-17,2,ER,50,26,12,9,4,22,53.47
2023-06-18,2,ER,50,25,11,10,1,18,50.83
2023-06-19,2,ER,50,34,2,8,4,19,69.93
2023-06-20,2,ER,50,34,10,8,1,20,68.36
2023-06-21,2,ER,50,33,4,7,2,23,67.49
2023-06-22,2,ER,50,28,9,3,4,20,57.36
2023-06-23,2,ER,50,36,10,11,3,21,73.86
2023-06-24,2,ER,50,32,11,7,4,19,64.45
2023-06-25,2,ER,50,28,4,7,4,17,57.33
2023-06-26,2,ER,50,32,11,7,2,20,64.76
2023-06-27,2,ER,50,38,9,5,3,24,76.69
2023-06-28,2,ER,50,36,6,7,2,20,72.01
2023-06-29,2,ER,50,34,11,5,3,23,68.08
2023-06-30,2,ER,50,36,6,8,3,22,72.41
2023-07-01,2,ER,50,22,9,8,2,19,44.59
2023-07-02,2,ER,50,22,8,9,2,17,44.35
2023-07-03,2,ER,50,28,13,8,4,16,56.62
2023-07-04,2,ER,50,25,6,4,1,19,51.43
2023-07-05,2,ER,50,30,6,4,1,21,60.18
2023-07-06,2,ER,50,33,13,9,5,22,66.95
2023-07-07,2,ER,50,33,7,8,2,20,67.19
2023-07-08,2,ER,50,26,11,3,3,16,52.48
2023-07-09,2,ER,50,19,9,8,2,14,39.43
2023-07-10,2,ER,50,32,11,7,4,23,65.93
2023-07-11,2,ER,50,31,7,5,2,20,63.23
2023-07-12,2,ER,50,29,9,11,2,19,59.13
2023-07-13,2,ER,50,26,12,5,1,20,53.56
2023-07-14,2,ER,50,31,10,4,4,20,62.42
2023-07-15,2,ER,50,22,9,5,2,21,44.13
2023-07-16,2,ER,50,19,4,5,5,17,39.77
2023-07-17,2,ER,50,35,11,4,2,19,70.76
2023-07-18,2,ER,50,34,9,9,3,23,68.18
2023-07-19,2,ER,50,37,10,8,2,23,75.41
2023-07-20,2,ER,50,32,4,9,2,21,64.94
2023-07-21,2,ER,50,31,10,7,3,19,62.74
2023-07-22,2,ER,50,24,15,5,3,18,49.78
2023-07-23,2,ER,50,24,5,8,3,18,48.33
2023-07-24,2,ER,50,31,5,2,3,20,62.72
2023-07-25,2,ER,50,32,7,4,4,21,64.44
2023-07-26,2,ER,50,34,3,6,4,18,69.54
2023-07-27,2,ER,50,32,9,5,2,18,65.69
2023-07-28,2,ER,50,28,8,5,1,22,57.02
2023-07-29,2,ER,50,17,12,5,1,21,34.75
2023-07-30,2,ER,50,19,9,9,2,17,39.13
2023-07-31,2,ER,50,29,8,8,2,23,59.17
2023-08-01,2,ER,50,24,9,4,4,20,48.73
2023-08-02,2,ER,50,27,9,8,1,20,54.44
2023-08-03,2,ER,50,28,8,9,1,21,56.54
2023-08-04,2,ER,50,30,8,4,3,21,61.95
2023-08-05,2,ER,50,23,9,15,2,19,47.73
2023-08-06,2,ER,50,21,5,5,3,18,43.52
2023-08-07,2,ER,50,24,9,7,3,18,48.21
2023-08-08,2,ER,50,25,7,6,1,22,51.26
2023-08-09,2,ER,50,32,7,11,2,23,65.6
2023-08-10,2,ER,50,32,4,8,2,24,65.52
2023-08-11,2,ER,50,30,5,9,2,19,60.55
2023-08-12,2,ER,50,21,3,10,5,20,42.95
2023-08-13,2,ER,50,17,7,2,1,19,34.84
2023-08-14,2,ER,50,28,6,4,2,24,57.5
2023-08-15,2,ER,50,27,10,8,2,20,54.33
2023-08-16,2,ER,50,28,7,5,2,19,56.43
2023-08-17,2,ER,50,26,9,10,3,23,53.55
2023-08-18,2,ER,50,30,10,3,4,23,60.03
2023-08-19,2,ER,50,18,6,7,4,17,37.71
2023-08-20,2,ER,50,19,12,8,2,18,38.9
2023-08-21,2,ER,50,28,9,7,4,19,57.95
2023-08-22,2,ER,50,28,2,11,3,21,57.95
2023-08-23,2,ER,50,27,11,4,3,19,55.37
2023-08-24,2,ER,50,28,4,10,3,18,56.59
2023-08-25,2,ER,50,27,9,8,2,18,55.78
2023-08-26,2,ER,50,25,14,3,3,18,51.08
2023-08-27,2,ER,50,20,11,4,2,19,41.35
2023-08-28,2,ER,50,28,11,3,2,23,56.24
2023-08-29,2,ER,50,25,9,6,3,19,50.1
2023-08-30,2,ER,50,29,8,7,2,17,58.55
2023-08-31,2,ER,50,27,10,6,2,22,54.84
2023-09-01,2,ER,50,29,6,6,4,22,58.64
2023-09-02,2,ER,50,17,9,2,3,13,34.29
2023-09-03,2,ER,50,21,7,9,3,20,42.13
2023-09-04,2,ER,50,34,9,6,1,24,69.05
2023-09-05,2,ER,50,25,4,8,3,19,50.59
2023-09-06,2,ER,50,31,8,4,4,20,63.43
2023-09-07,2,ER,50,24,6,7,2,21,48.85
2023-09-08,2,ER,50,31,6,9,2,21,63.91
2023-09-09,2,ER,50,17,7,7,3,20,35.35
2023-09-10,2,ER,50,24,1,8,3,17,49.42
2023-09-11,2,ER,50,26,7,4,2,21,52.5
2023-09-12,2,ER,50,25,6,2,4,21,50.27
2023-09-13,2,ER,50,31,10,8,2,21,62.62
2023-09-14,2,ER,50,27,9,8,1,24,54.73
2023-09-15,2,ER,50,26,8,7,3,21,53.69
2023-09-16,2,ER,50,23,13,5,2,18,46.12
2023-09-17,2,ER,50,20,8,3,3,20,41.49
2023-09-18,2,ER,50,24,9,7,2,17,48.19
2023-09-19,2,ER,50,29,3,5,1,23,59.26
2023-09-20,2,ER,50,24,6,2,4,18,49.69
2023-09-21,2,ER,50,23,6,8,2,20,46.27
2023-09-22,2,ER,50,31,6,5,3,20,62.89
2023-09-23,2,ER,50,20,3,10,4,21,40.15
2023-09-24,2,ER,50,21,13,6,4,19,42.48
2023-09-25,2,ER,50,26,1,5,3,19,53.71
2023-09-26,2,ER,50,25,6,11,2,22,50.42
2023-09-27,2,ER,50,26,9,9,3,21,53.29
2023-09-28,2,ER,50,24,6,5,1,21,49.28
2023-09-29,2,ER,50,24,11,9,1,22,49.12
2023-09-30,2,ER,50,20,11,15,2,17,40.17
2023-10-01,2,ER,50,19,4,8,4,16,39.82
2023-10-02,2,ER,50,28,4,4,2,23,57.36
2023-10-03,2,ER,50,25,12,7,3,18,50.09
2023-10-04,2,ER,50,26,11,8,2,21,53.01
2023-10-05,2,ER,50,26,12,7,2,19,53.56
2023-10-06,2,ER,50,26,10,5,3,20,52.45
2023-10-07,2,ER,50,16,4,8,2,18,33.89
2023-10-08,2,ER,50,19,10,6,3,17,38.06
2023-10-09,2,ER,50,29,8,8,2,20,58.1
2023-10-10,2,ER,50,27,6,10,3,18,55.7
2023-10-11,2,ER,50,27,8,9,1,19,55.29
2023-10-12,2,ER,50,32,8,9,3,20,64.38
2023-10-13,2,ER,50,30,9,8,3,21,61.13
2023-10-14,2,ER,50,21,9,10,2,19,42.1
2023-10-15,2,ER,50,20,8,3,2,21,41.23
2023-10-16,2,ER,50,31,10,4,1,26,63.79
2023-10-17,2,ER,50,26,8,6,3,18,53.78
2023-10-18,2,ER,50,35,7,4,2,20,70.89
2023-10-19,2,ER,50,29,6,1,1,19,58.01
2023-10-20,2,ER,50,28,9,6,2,18,57.77
2023-10-21,2,ER,50,16,9,13,1,16,33.25
2023-10-22,2,ER,50,20,9,6,3,20,40.48
2023-10-23,2,ER,50,27,11,5,3,22,54.47
2023-10-24,2,ER,50,30,5,6,2,21,60.95
2023-10-25,2,ER,50,24,5,11,3,18,48.51
2023-10-26,2,ER,50,29,10,9,2,21,59.97
2023-10-27,2,ER,50,28,8,10,3,22,57.41
2023-10-28,2,ER,50,16,6,5,2,18,33.31
2023-10-29,2,ER,50,21,6,5,2,22,42.29
2023-10-30,2,ER,50,28,9,8,1,20,57.43
2023-10-31,2,ER,50,28,6,10,4,18,57.73
2023-11-01,2,ER,50,35,8,4,3,22,70.32
2023-11-02,2,ER,50,32,7,10,3,21,64.82
2023-11-03,2,ER,50,29,7,3,3,23,58.94
2023-11-04,2,ER,50,18,6,8,3,22,37.77
2023-11-05,2,ER,50,21,3,8,3,17,43.88
2023-11-06,2,ER,50,27,12,11,4,23,55.94
2023-11-07,2,ER,50,29,9,8,3,22,58.84
2023-11-08,2,ER,50,32,6,5,3,21,65.6
2023-11-09,2,ER,50,29,10,9,2,21,59.69
2023-11-10,2,ER,50,31,5,6,1,24,62.99
2023-11-11,2,ER,50,24,5,8,4,18,49.47
2023-11-12,2,ER,50,22,7,1,3,22,45.06
2023-11-13,2,ER,50,29,9,9,2,18,58.66
2023-11-14,2,ER,50,30,5,4,3,21,61.09
2023-11-15,2,ER,50,29,9,6,4,24,59.85
2023-11-16,2,ER,50,29,8,10,2,21,58.12
2023-11-17,2,ER,50,28,6,10,3,19,56.44
2023-11-18,2,ER,50,27,8,10,3,21,55.97
2023-11-19,2,ER,50,21,2,5,3,19,42.54
2023-11-20,2,ER,50,28,6,6,2,24,57.94
2023-11-21,2,ER,50,33,8,6,1,23,66.93
2023-11-22,2,ER,50,31,7,8,2,21,63.34
2023-11-23,2,ER,50,34,9,4,1,20,68.16
2023-11-24,2,ER,50,35,8,5,3,20,71.59
2023-11-25,2,ER,50,22,5,7,3,21,44.79
2023-11-26,2,ER,50,21,12,8,3,17,43.81
2023-11-27,2,ER,50,34,6,9,4,22,69.5
2023-11-28,2,ER,50,35,4,10,1,20,70.5
2023-11-29,2,ER,50,30,5,3,1,22,61.83
2023-11-30,2,ER,50,28,8,9,1,20,56.98
2023-12-01,2,ER,50,31,8,6,4,20,62.32
2023-12-02,2,ER,50,29,9,6,3,19,59.76
2023-12-03,2,ER,50,30,7,10,2,21,60.17
2023-12-04,2,ER,50,34,8,6,3,22,68.52
2023-12-05,2,ER,50,37,8,8,3,20,75.1
2023-12-06,2,ER,50,37,5,7,3,21,75.51
2023-12-07,2,ER,50,31,10,9,2,24,63.49
2023-12-08,2,ER,50,33,4,9,3,21,66.43
2023-12-09,2,ER,50,26,6,8,2,17,53.33
2023-12-10,2,ER,50,32,5,9,4,22,65.42
2023-12-11,2,ER,50,38,6,6,2,21,77.57
2023-12-12,2,ER,50,34,7,5,3,23,69.12
2023-12-13,2,ER,50,37,7,6,1,22,74.51
2023-12-14,2,ER,50,34,6,4,4,21,69.63
2023-12-15,2,ER,50,32,6,2,4,20,65.39
2023-12-16,2,ER,50,24,12,14,4,21,48.61
2023-12-17,2,ER,50,24,11,8,3,22,49.61
2023-12-18,2,ER,50,30,11,7,2,18,61.87
2023-12-19,2,ER,50,35,4,3,4,21,70.21
2023-12-20,2,ER,50,36,5,4,3,23,72.92
2023-12-21,2,ER,50,38,12,4,2,20,76.68
2023-12-22,2,ER,50,33,6,8,3,20,67.11
2023-12-23,2,ER,50,27,8,6,3,21,55.76
2023-12-24,2,ER,50,27,11,6,3,23,55.82
2023-12-25,2,ER,50,40,6,9,4,23,81.8
2023-12-26,2,ER,50,33,9,7,3,17,67.85
2023-12-27,2,ER,50,30,12,7,3,24,60.02
2023-12-28,2,ER,50,35,6,6,2,23,70.38
2023-12-29,2,ER,50,36,10,0,2,20,72.21
2023-12-30,2,ER,50,27,9,8,3,19,55.86
2023-12-31,2,ER,50,30,11,7,4,19,60.12
2019-01-01,2,General Ward,100,77,18,12,4,29,77.16
2019-01-02,2,General Ward,100,74,21,12,3,29,74.91
2019-01-03,2,General Ward,100,81,21,9,4,30,81.35
2019-01-04,2,General Ward,100,69,9,13,4,22,69.7
2019-01-05,2,General Ward,100,59,13,9,3,26,59.17
2019-01-06,2,General Ward,100,60,16,18,5,29,60.26
2019-01-07,2,General Ward,100,70,17,8,2,25,70.56
2019-01-08,2,General Ward,100,77,7,16,5,26,77.12
2019-01-09,2,General Ward,100,71,10,12,3,30,71.19
2019-01-10,2,General Ward,100,74,17,12,3,26,74.31
2019-01-11,2,General Ward,100,68,16,10,5,27,68.72
2019-01-12,2,General Ward,100,66,14,17,3,27,66.36
2019-01-13,2,General Ward,100,52,14,16,4,24,52.89
2019-01-14,2,General Ward,100,69,17,13,3,26,69.43
2019-01-15,2,General Ward,100,73,22,14,4,29,73.46
2019-01-16,2,General Ward,100,72,15,12,4,30,72.29
2019-01-17,2,General Ward,100,70,11,14,4,27,70.4
2019-01-18,2,General Ward,100,64,12,14,4,23,64.19
2019-01-19,2,General Ward,100,55,17,13,4,23,55.93
2019-01-20,2,General Ward,100,60,13,10,4,23,60.27
2019-01-21,2,General Ward,100,71,16,9,2,27,71.75
2019-01-22,2,General Ward,100,77,17,12,2,26,77.28
2019-01-23,2,General Ward,100,70,11,15,5,27,70.52
2019-01-24,2,General Ward,100,69,18,19,4,27,69.12
2019-01-25,2,General Ward,100,67,15,16,4,23,67.98
2019-01-26,2,General Ward,100,66,20,23,4,24,66.99
2019-01-27,2,General Ward,100,55,17,21,6,22,55.52
2019-01-28,2,General Ward,100,75,10,13,1,27,75.11
2019-01-29,2,General Ward,100,78,7,11,3,27,78.24
2019-01-30,2,General Ward,100,64,14,11,5,26,64.52
2019-01-31,2,General Ward,100,74,15,16,4,28,74.19
2019-02-01,2,General Ward,100,75,13,14,3,25,75.37
2019-02-02,2,General Ward,100,64,15,16,3,28,64.14
2019-02-03,2,General Ward,100,55,12,13,3,26,55.86
2019-02-04,2,General Ward,100,80,10,17,4,27,80.62
2019-02-05,2,General Ward,100,76,15,16,3,27,77.0
2019-02-06,2,General Ward,100,84,22,14,2,30,84.41
2019-02-07,2,General Ward,100,76,12,22,3,27,76.26
2019-02-08,2,General Ward,100,79,13,15,5,27,79.95
2019-02-09,2,General Ward,100,70,10,16,4,27,70.2
2019-02-10,2,General Ward,100,56,22,18,2,20,56.08
2019-02-11,2,General Ward,100,80,21,18,2,27,80.9
2019-02-12,2,General Ward,100,73,11,22,2,26,73.81
2019-02-13,2,General Ward,100,72,15,9,4,27,72.5
2019-02-14,2,General Ward,100,78,16,14,4,25,78.54
2019-02-15,2,General Ward,100,76,20,13,3,30,76.01
2019-02-16,2,General Ward,100,67,17,18,2,27,67.28
2019-02-17,2,General Ward,100,60,22,12,2,23,60.01
2019-02-18,2,General Ward,100,75,19,19,3,25,75.64
2019-02-19,2,General Ward,100,78,12,16,2,30,78.89
2019-02-20,2,General Ward,100,75,17,9,3,28,75.88
2019-02-21,2,General Ward,100,79,12,21,3,27,79.15
2019-02-22,2,General Ward,100,82,20,12,5,24,82.39
2019-02-23,2,General Ward,100,72,23,15,5,27,72.09
2019-02-24,2,General Ward,100,62,17,19,2,28,62.07
2019-02-25,2,General Ward,100,76,10,17,5,28,76.44
2019-02-26,2,General Ward,100,81,13,12,4,27,81.2
2019-02-27,2,General Ward,100,72,22,18,4,26,72.24
2019-02-28,2,General Ward,100,79,16,14,5,29,79.61
2019-03-01,2,General Ward,100,79,15,8,5,30,79.26
2019-03-02,2,General Ward,100,75,14,12,4,34,75.05
2019-03-03,2,General Ward,100,67,18,11,3,28,67.76
2019-03-04,2,General Ward,100,77,12,17,5,29,77.77
2019-03-05,2,General Ward,100,88,14,16,3,30,88.24
2019-03-06,2,General Ward,100,84,13,17,3,28,84.05
2019-03-07,2,General Ward,100,84,10,19,5,29,84.53
2019-03-08,2,General Ward,100,81,14,15,4,26,81.48
2019-03-09,2,General Ward,100,59,16,10,4,22,59.84
2019-03-10,2,General Ward,100,66,8,15,3,26,66.55
2019-03-11,2,General Ward,100,75,10,12,4,29,75.89
2019-03-12,2,General Ward,100,72,19,12,2,28,72.97
2019-03-13,2,General Ward,100,81,10,9,3,30,81.68
2019-03-14,2,General Ward,100,84,21,18,3,27,84.16
2019-03-15,2,General Ward,100,72,17,14,3,28,72.8
2019-03-16,2,General Ward,100,67,20,15,4,27,67.83
2019-03-17,2,General Ward,100,68,14,12,3,26,68.7
2019-03-18,2,General Ward,100,79,11,12,4,31,79.51
