report_date,disease,cases,deaths,confirmed
2012-02-06,Viral Haemmorrhaphic Fever,7,4,0
2012-02-06,Rubella Mars,13,5,0
2012-02-06,Meningitis,5,3,0
2012-02-06,Measles,8,2,4
2012-02-06,Marburg Virus,7,5,0
2012-02-06,Ebola,5,2,0
2012-02-06,Diarrhoea,8,3,5
2012-02-06,Cholera,5,0,3
2012-02-06,Malaria,6,3,3
2012-02-07,Meningitis,9,5,0
2012-02-07,Viral Haemmorrhaphic Fever,8,5,0
2012-02-07,Yellow Fever,5,1,4
2012-02-07,Measles,6,3,2
2012-02-07,Rubella Mars,8,2,0
2012-02-07,Malaria,3,1,0
2012-02-07,Ebola,16,9,0
2012-02-07,Diarrhoea,7,3,4
2012-02-07,Cholera,12,4,6
2012-02-07,Marburg Virus,13,7,0
2012-02-08,Yellow Fever,9,4,3
2012-02-08,Viral Haemmorrhaphic Fever,9,4,0
2012-02-08,Rubella Mars,6,3,0
2012-02-08,Meningitis,8,5,0
2012-02-08,Measles,14,6,7
2012-02-08,Marburg Virus,9,7,0
2012-02-08,Malaria,8,4,5
2012-02-08,Ebola,6,2,0
2012-02-08,Diarrhoea,9,4,5
2012-02-08,Cholera,5,1,3
2012-02-09,Yellow Fever,11,4,6
2012-02-09,Viral Haemmorrhaphic Fever,7,5,0
2012-02-09,Rubella Mars,8,7,0
2012-02-09,Meningitis,5,2,0
2012-02-09,Measles,5,4,3
2012-02-09,Marburg Virus,7,2,0
2012-02-09,Malaria,4,1,3
2012-02-09,Ebola,8,3,0
2012-02-09,Diarrhoea,10,8,6
2012-02-09,Cholera,11,5,5
2012-02-10,Yellow Fever,11,5,6
2012-02-10,Viral Haemmorrhaphic Fever,9,5,0
2012-02-10,Rubella Mars,9,5,0
2012-02-10,Meningitis,9,4,0
2012-02-10,Measles,8,6,3
2012-02-10,Malaria,8,4,6
2012-02-10,Ebola,10,3,0
2012-02-10,Diarrhoea,9,4,4
2012-02-10,Cholera,7,2,4
2012-02-10,Marburg Virus,7,3,0
2012-02-11,Meningitis,8,4,0
2012-02-11,Viral Haemmorrhaphic Fever,7,5,0
2012-02-11,Rubella Mars,7,2,0
2012-02-11,Yellow Fever,7,5,5
2012-02-11,Measles,7,3,4
2012-02-11,Ebola,5,2,0
2012-02-11,Malaria,10,3,2
2012-02-11,Diarrhoea,5,4,2
2012-02-11,Cholera,8,5,5
2012-02-11,Marburg Virus,12,6,0
2012-02-12,Yellow Fever,7,4,1
2012-02-12,Viral Haemmorrhaphic Fever,9,5,0
2012-02-12,Rubella Mars,7,1,0
2012-02-12,Meningitis,9,5,0
2012-02-12,Measles,7,3,4
2012-02-12,Malaria,11,7,5
2012-02-12,Ebola,7,2,0
2012-02-12,Diarrhoea,6,4,2
2012-02-12,Cholera,11,1,4
2012-02-12,Marburg Virus,7,3,0
2012-02-13,Yellow Fever,13,7,7
2012-02-13,Viral Haemmorrhaphic Fever,11,4,0
2012-02-13,Rubella Mars,8,6,0
2012-02-13,Meningitis,13,6,0
2012-02-13,Measles,5,0,3
2012-02-13,Malaria,9,4,5
2012-02-13,Ebola,7,2,0
2012-02-13,Diarrhoea,6,4,4
2012-02-13,Cholera,7,4,3
2012-02-13,Marburg Virus,6,2,0
2012-02-14,Yellow Fever,5,0,3
2012-02-14,Cholera,6,5,3
2012-02-14,Diarrhoea,7,4,3
2012-02-14,Ebola,5,2,0
2012-02-14,Malaria,5,4,2
2012-02-14,Marburg Virus,7,1,0
2012-02-14,Measles,8,4,4
2012-02-14,Meningitis,7,3,0
2012-02-14,Rubella Mars,2,1,0
2012-02-14,Viral Haemmorrhaphic Fever,7,2,0
2012-02-15,Viral Haemmorrhaphic Fever,6,3,0
2012-02-15,Rubella Mars,5,2,0
2012-02-15,Yellow Fever,9,5,3
2012-02-15,Meningitis,6,4,0
2012-02-15,Measles,4,2,2
2012-02-15,Marburg Virus,13,8,0
2012-02-15,Malaria,4,1,4
2012-02-15,Ebola,8,3,0
2012-02-15,Diarrhoea,12,6,3
2012-02-15,Cholera,5,3,1
2012-02-16,Viral Haemmorrhaphic Fever,10,4,0
2012-02-16,Rubella Mars,5,4,0
2012-02-16,Meningitis,8,3,0
2012-02-16,Measles,7,1,3
2012-02-16,Yellow Fever,9,5,6
2012-02-16,Malaria,5,1,1
2012-02-16,Ebola,11,5,0
2012-02-16,Diarrhoea,6,3,4
2012-02-16,Cholera,10,6,4
2012-02-16,Marburg Virus,5,3,0
2012-02-17,Yellow Fever,9,4,4
2012-02-17,Viral Haemmorrhaphic Fever,2,2,0
2012-02-17,Rubella Mars,6,1,0
2012-02-17,Meningitis,7,4,0
2012-02-17,Measles,9,5,6
2012-02-17,Marburg Virus,7,2,0
2012-02-17,Ebola,8,3,0
2012-02-17,Diarrhoea,6,4,4
2012-02-17,Cholera,6,3,0
2012-02-17,Malaria,9,3,4
2012-02-18,Meningitis,5,1,0
2012-02-18,Viral Haemmorrhaphic Fever,8,6,0
2012-02-18,Rubella Mars,7,2,0
2012-02-18,Measles,2,0,0
2012-02-18,Yellow Fever,8,5,5
2012-02-18,Malaria,9,2,7
2012-02-18,Cholera,12,4,3
2012-02-18,Marburg Virus,13,7,0
2012-02-18,Ebola,10,6,0
2012-02-18,Diarrhoea,2,2,0
2012-02-19,Yellow Fever,6,1,3
2012-02-19,Viral Haemmorrhaphic Fever,6,3,0
2012-02-19,Rubella Mars,10,5,0
2012-02-19,Measles,5,2,2
2012-02-19,Meningitis,5,0,0
2012-02-19,Malaria,4,2,1
2012-02-19,Ebola,7,4,0
2012-02-19,Diarrhoea,8,5,4
2012-02-19,Cholera,10,5,4
2012-02-19,Marburg Virus,6,4,0
2012-02-20,Yellow Fever,7,4,3
2012-02-20,Viral Haemmorrhaphic Fever,6,2,0
2012-02-20,Rubella Mars,7,5,0
2012-02-20,Meningitis,6,3,0
2012-02-20,Measles,7,4,4
2012-02-20,Marburg Virus,7,2,0
2012-02-20,Ebola,10,4,0
2012-02-20,Diarrhoea,13,10,7
2012-02-20,Cholera,8,2,5
2012-02-20,Malaria,7,2,3
2012-02-21,Yellow Fever,8,4,5
2012-02-21,Viral Haemmorrhaphic Fever,5,1,0
2012-02-21,Rubella Mars,10,7,0
2012-02-21,Meningitis,12,6,0
2012-02-21,Measles,11,3,8
2012-02-21,Malaria,10,6,5
2012-02-21,Ebola,8,2,0
2012-02-21,Diarrhoea,4,2,2
2012-02-21,Cholera,10,3,5
2012-02-21,Marburg Virus,9,4,0
2012-02-22,Meningitis,6,6,0
2012-02-22,Yellow Fever,10,4,6
2012-02-22,Viral Haemmorrhaphic Fever,9,6,0
2012-02-22,Rubella Mars,5,2,0
2012-02-22,Measles,8,6,3
2012-02-22,Marburg Virus,6,4,0
2012-02-22,Malaria,7,5,3
2012-02-22,Ebola,4,3,0
2012-02-22,Diarrhoea,10,7,3
2012-02-22,Cholera,8,1,5
2012-02-23,Yellow Fever,8,4,4
2012-02-23,Viral Haemmorrhaphic Fever,14,5,0
2012-02-23,Rubella Mars,11,3,0
2012-02-23,Meningitis,5,4,0
2012-02-23,Measles,8,5,4
2012-02-23,Marburg Virus,8,4,0
2012-02-23,Malaria,6,4,2
2012-02-23,Ebola,10,4,0
2012-02-23,Diarrhoea,13,6,7
2012-02-23,Cholera,10,7,3
2012-02-24,Yellow Fever,9,5,5
2012-02-24,Viral Haemmorrhaphic Fever,8,4,0
2012-02-24,Rubella Mars,3,2,0
2012-02-24,Meningitis,7,4,0
2012-02-24,Measles,7,3,3
2012-02-24,Malaria,6,2,2
2012-02-24,Ebola,13,6,0
2012-02-24,Diarrhoea,4,3,2
2012-02-24,Cholera,6,3,4
2012-02-24,Marburg Virus,7,1,0
2012-02-25,Marburg Virus,8,3,0
2012-02-25,Cholera,9,4,5
2012-02-25,Diarrhoea,11,6,4
2012-02-25,Ebola,11,3,0
2012-02-25,Malaria,10,6,5
2012-02-25,Measles,7,5,6
2012-02-25,Meningitis,5,2,0
2012-02-25,Rubella Mars,11,8,0
2012-02-25,Viral Haemmorrhaphic Fever,13,9,0
2012-02-25,Yellow Fever,7,5,2
2012-02-26,Rubella Mars,9,3,0
2012-02-26,Meningitis,7,2,0
2012-02-26,Yellow Fever,8,3,4
2012-02-26,Viral Haemmorrhaphic Fever,7,3,0
2012-02-26,Measles,5,4,4
2012-02-26,Cholera,8,5,4
2012-02-26,Malaria,5,2,1
2012-02-26,Ebola,2,1,0
2012-02-26,Diarrhoea,8,4,7
2012-02-26,Marburg Virus,4,1,0
2012-02-27,Yellow Fever,7,4,2
2012-02-27,Viral Haemmorrhaphic Fever,9,7,0
2012-02-27,Rubella Mars,8,4,0
2012-02-27,Meningitis,3,3,0
2012-02-27,Measles,10,6,4
2012-02-27,Malaria,4,1,1
2012-02-27,Ebola,9,7,0
2012-02-27,Diarrhoea,10,5,4
2012-02-27,Cholera,10,6,7
2012-02-27,Marburg Virus,14,9,0
2012-02-28,Meningitis,14,10,0
2012-02-28,Yellow Fever,9,6,5
2012-02-28,Viral Haemmorrhaphic Fever,8,5,0
2012-02-28,Rubella Mars,7,5,0
2012-02-28,Measles,2,0,2
2012-02-28,Cholera,8,4,3
2012-02-28,Malaria,8,4,2
2012-02-28,Ebola,7,2,0
2012-02-28,Diarrhoea,4,2,2
2012-02-28,Marburg Virus,11,4,0
2012-02-29,Meningitis,6,0,0
2012-02-29,Yellow Fever,3,1,2
2012-02-29,Viral Haemmorrhaphic Fever,7,2,0
2012-02-29,Rubella Mars,7,5,0
2012-02-29,Measles,11,7,4
2012-02-29,Marburg Virus,7,6,0
2012-02-29,Malaria,14,7,5
2012-02-29,Ebola,7,4,0
2012-02-29,Diarrhoea,9,3,5
2012-02-29,Cholera,8,4,5
2012-03-01,Yellow Fever,8,1,5
2012-03-01,Viral Haemmorrhaphic Fever,9,1,0
2012-03-01,Rubella Mars,8,5,0
2012-03-01,Meningitis,6,2,0
2012-03-01,Measles,11,5,7
2012-03-01,Marburg Virus,12,5,0
2012-03-01,Malaria,16,7,6
2012-03-01,Ebola,7,4,0
2012-03-01,Diarrhoea,12,7,8
2012-03-01,Cholera,11,5,6
2012-03-02,Yellow Fever,6,2,1
2012-03-02,Viral Haemmorrhaphic Fever,9,4,0
2012-03-02,Rubella Mars,7,3,0
2012-03-02,Meningitis,4,3,0
2012-03-02,Measles,5,4,3
2012-03-02,Malaria,11,3,6
2012-03-02,Ebola,8,6,0
2012-03-02,Diarrhoea,4,2,0
2012-03-02,Cholera,5,2,2
2012-03-02,Marburg Virus,9,4,0
2012-03-03,Marburg Virus,11,6,0
2012-03-03,Cholera,4,3,1
2012-03-03,Diarrhoea,11,6,6
2012-03-03,Ebola,8,4,0
2012-03-03,Malaria,4,2,2
2012-03-03,Measles,8,1,4
2012-03-03,Meningitis,14,9,0
2012-03-03,Rubella Mars,3,1,0
2012-03-03,Viral Haemmorrhaphic Fever,9,4,0
2012-03-03,Yellow Fever,16,10,7
2012-03-04,Rubella Mars,7,4,0
2012-03-04,Meningitis,6,2,0
2012-03-04,Yellow Fever,10,4,3
2012-03-04,Viral Haemmorrhaphic Fever,9,8,0
2012-03-04,Measles,8,3,2
2012-03-04,Cholera,9,7,4
2012-03-04,Malaria,10,7,3
2012-03-04,Ebola,12,6,0
2012-03-04,Diarrhoea,10,3,5
2012-03-04,Marburg Virus,8,5,0
2012-03-05,Yellow Fever,13,9,6
2012-03-05,Viral Haemmorrhaphic Fever,12,7,0
2012-03-05,Rubella Mars,7,3,0
2012-03-05,Meningitis,11,5,0
2012-03-05,Measles,9,4,1
2012-03-05,Malaria,7,3,4
2012-03-05,Ebola,6,2,0
2012-03-05,Diarrhoea,11,7,6
2012-03-05,Cholera,8,5,5
2012-03-05,Marburg Virus,6,2,0
2012-03-06,Meningitis,5,4,0
2012-03-06,Yellow Fever,9,6,6
2012-03-06,Viral Haemmorrhaphic Fever,6,3,0
2012-03-06,Rubella Mars,12,6,0
2012-03-06,Measles,4,1,1
2012-03-06,Cholera,11,3,6
2012-03-06,Malaria,7,3,5
2012-03-06,Ebola,7,5,0
2012-03-06,Diarrhoea,14,10,9
2012-03-06,Marburg Virus,8,6,0
2012-03-07,Meningitis,11,5,0
2012-03-07,Yellow Fever,11,6,7
2012-03-07,Viral Haemmorrhaphic Fever,7,4,0
2012-03-07,Rubella Mars,3,0,0
2012-03-07,Measles,7,5,1
2012-03-07,Marburg Virus,9,5,0
2012-03-07,Malaria,7,4,2
2012-03-07,Ebola,4,2,0
2012-03-07,Diarrhoea,10,7,4
2012-03-07,Cholera,7,4,4
2012-03-08,Viral Haemmorrhaphic Fever,7,3,0
2012-03-08,Rubella Mars,8,5,0
2012-03-08,Meningitis,8,5,0
2012-03-08,Measles,8,4,5
2012-03-08,Yellow Fever,9,5,4
2012-03-08,Malaria,8,4,2
2012-03-08,Ebola,5,2,0
2012-03-08,Diarrhoea,8,3,4
2012-03-08,Cholera,8,2,3
2012-03-08,Marburg Virus,7,4,0
2012-03-09,Yellow Fever,5,2,3
2012-03-09,Viral Haemmorrhaphic Fever,11,6,0
2012-03-09,Rubella Mars,7,1,0
2012-03-09,Meningitis,4,1,0
2012-03-09,Measles,10,6,6
2012-03-09,Marburg Virus,14,6,0
2012-03-09,Ebola,9,3,0
2012-03-09,Diarrhoea,9,4,6
2012-03-09,Cholera,10,2,5
2012-03-09,Malaria,4,3,1
2012-03-10,Meningitis,2,2,0
2012-03-10,Viral Haemmorrhaphic Fever,12,5,0
2012-03-10,Rubella Mars,6,2,0
2012-03-10,Measles,6,4,3
2012-03-10,Yellow Fever,8,4,5
2012-03-10,Malaria,9,4,6
2012-03-10,Cholera,6,4,2
2012-03-10,Marburg Virus,10,6,0
2012-03-10,Ebola,6,5,0
2012-03-10,Diarrhoea,14,6,9
2012-03-11,Yellow Fever,3,2,1
2012-03-11,Viral Haemmorrhaphic Fever,7,5,0
2012-03-11,Rubella Mars,6,4,0
2012-03-11,Measles,9,4,3
2012-03-11,Meningitis,5,3,0
2012-03-11,Malaria,4,3,2
2012-03-11,Ebola,6,2,0
2012-03-11,Diarrhoea,8,4,1
2012-03-11,Cholera,7,1,5
2012-03-11,Marburg Virus,13,9,0
2012-03-12,Yellow Fever,5,3,4
2012-03-12,Viral Haemmorrhaphic Fever,6,2,0
2012-03-12,Rubella Mars,3,2,0
2012-03-12,Meningitis,7,6,0
2012-03-12,Measles,8,6,2
2012-03-12,Marburg Virus,10,3,0
2012-03-12,Ebola,5,1,0
2012-03-12,Diarrhoea,11,6,8
2012-03-12,Cholera,6,3,1
2012-03-12,Malaria,6,4,4
2012-03-13,Yellow Fever,5,2,3
2012-03-13,Viral Haemmorrhaphic Fever,11,3,0
2012-03-13,Rubella Mars,6,4,0
2012-03-13,Meningitis,6,4,0
2012-03-13,Measles,5,2,5
2012-03-13,Marburg Virus,4,3,0
2012-03-13,Ebola,10,7,0
2012-03-13,Diarrhoea,4,3,2
2012-03-13,Cholera,8,4,4
2012-03-13,Malaria,3,2,1
2012-03-14,Meningitis,4,0,0
2012-03-14,Viral Haemmorrhaphic Fever,9,0,0
2012-03-14,Rubella Mars,10,6,0
2012-03-14,Measles,11,6,6
2012-03-14,Yellow Fever,7,4,4
2012-03-14,Malaria,6,6,1
2012-03-14,Ebola,7,5,0
2012-03-14,Diarrhoea,7,3,3
2012-03-14,Cholera,4,1,3
2012-03-14,Marburg Virus,10,6,0
2012-03-15,Viral Haemmorrhaphic Fever,8,4,0
2012-03-15,Rubella Mars,4,4,0
2012-03-15,Meningitis,11,5,0
2012-03-15,Measles,2,1,1
2012-03-15,Yellow Fever,6,3,3
2012-03-15,Malaria,8,1,5
2012-03-15,Ebola,8,3,0
2012-03-15,Diarrhoea,6,4,1
2012-03-15,Cholera,9,4,6
2012-03-15,Marburg Virus,6,3,0
2012-03-16,Yellow Fever,7,2,5
2012-03-16,Viral Haemmorrhaphic Fever,7,2,0
2012-03-16,Rubella Mars,7,4,0
2012-03-16,Meningitis,9,5,0
2012-03-16,Measles,11,4,8
2012-03-16,Marburg Virus,9,5,0
2012-03-16,Ebola,6,3,0
2012-03-16,Diarrhoea,4,2,1
2012-03-16,Cholera,6,2,3
2012-03-16,Malaria,6,0,3
2012-03-17,Meningitis,11,6,0
2012-03-17,Viral Haemmorrhaphic Fever,9,3,0
2012-03-17,Rubella Mars,10,5,0
2012-03-17,Measles,4,2,3
2012-03-17,Yellow Fever,8,6,3
2012-03-17,Malaria,5,1,3
2012-03-17,Cholera,5,3,3
2012-03-17,Marburg Virus,5,2,0
2012-03-17,Ebola,9,5,0
2012-03-17,Diarrhoea,8,2,4
2012-03-18,Yellow Fever,4,3,1
2012-03-18,Viral Haemmorrhaphic Fever,3,2,0
2012-03-18,Rubella Mars,4,2,0
2012-03-18,Measles,5,4,3
2012-03-18,Meningitis,14,2,0
2012-03-18,Malaria,5,3,2
2012-03-18,Ebola,12,7,0
2012-03-18,Diarrhoea,13,8,11
2012-03-18,Cholera,2,1,2
2012-03-18,Marburg Virus,3,2,0
2012-03-19,Yellow Fever,12,8,6
2012-03-19,Viral Haemmorrhaphic Fever,8,4,0
2012-03-19,Rubella Mars,9,2,0
2012-03-19,Meningitis,4,1,0
2012-03-19,Measles,7,3,2
2012-03-19,Marburg Virus,9,2,0
2012-03-19,Ebola,8,4,0
2012-03-19,Diarrhoea,7,1,3
2012-03-19,Cholera,3,2,2
2012-03-19,Malaria,5,4,2
2012-03-20,Yellow Fever,5,4,5
2012-03-20,Viral Haemmorrhaphic Fever,12,5,0
2012-03-20,Rubella Mars,7,5,0
2012-03-20,Meningitis,8,3,0
2012-03-20,Measles,9,6,4
2012-03-20,Malaria,6,2,1
2012-03-20,Ebola,7,4,0
2012-03-20,Diarrhoea,11,7,6
2012-03-20,Cholera,4,2,3
2012-03-20,Marburg Virus,10,5,0
2012-03-21,Meningitis,9,2,0
2012-03-21,Yellow Fever,5,5,3
2012-03-21,Viral Haemmorrhaphic Fever,6,2,0
2012-03-21,Rubella Mars,7,5,0
2012-03-21,Measles,9,5,7
2012-03-21,Marburg Virus,8,6,0
2012-03-21,Malaria,11,6,6
2012-03-21,Ebola,10,5,0
2012-03-21,Diarrhoea,8,3,3
2012-03-21,Cholera,9,3,7
2012-03-22,Viral Haemmorrhaphic Fever,6,3,0
2012-03-22,Rubella Mars,5,4,0
2012-03-22,Meningitis,7,3,0
2012-03-22,Measles,7,5,6
2012-03-22,Yellow Fever,5,1,1
2012-03-22,Malaria,12,3,6
2012-03-22,Ebola,10,6,0
2012-03-22,Diarrhoea,5,3,1
2012-03-22,Cholera,4,1,2
2012-03-22,Marburg Virus,8,4,0
2012-03-23,Yellow Fever,10,4,5
2012-03-23,Viral Haemmorrhaphic Fever,11,5,0
2012-03-23,Rubella Mars,8,4,0
2012-03-23,Meningitis,4,4,0
2012-03-23,Measles,8,3,7
2012-03-23,Marburg Virus,6,3,0
2012-03-23,Ebola,10,8,0
2012-03-23,Diarrhoea,10,3,7
2012-03-23,Cholera,12,2,8
2012-03-23,Malaria,13,7,9
2012-03-24,Meningitis,12,7,0
2012-03-24,Viral Haemmorrhaphic Fever,12,10,0
2012-03-24,Rubella Mars,14,9,0
2012-03-24,Measles,8,6,2
2012-03-24,Yellow Fever,6,1,4
2012-03-24,Malaria,10,4,2
2012-03-24,Cholera,6,5,2
2012-03-24,Marburg Virus,12,5,0
2012-03-24,Ebola,12,7,0
2012-03-24,Diarrhoea,3,2,2
2012-03-25,Yellow Fever,12,7,5
2012-03-25,Viral Haemmorrhaphic Fever,7,6,0
2012-03-25,Rubella Mars,5,1,0
2012-03-25,Measles,10,5,5
2012-03-25,Meningitis,7,2,0
2012-03-25,Malaria,11,7,5
2012-03-25,Ebola,3,2,0
2012-03-25,Diarrhoea,14,7,8
2012-03-25,Cholera,9,7,3
2012-03-25,Marburg Virus,8,5,0
2012-03-26,Yellow Fever,13,6,6
2012-03-26,Viral Haemmorrhaphic Fever,8,2,0
2012-03-26,Rubella Mars,10,6,0
2012-03-26,Meningitis,10,6,0
2012-03-26,Measles,8,5,2
2012-03-26,Marburg Virus,7,4,0
2012-03-26,Ebola,9,5,0
2012-03-26,Diarrhoea,2,1,1
2012-03-26,Cholera,6,1,1
2012-03-26,Malaria,4,3,3
2012-03-27,Yellow Fever,7,4,4
2012-03-27,Viral Haemmorrhaphic Fever,7,3,0
2012-03-27,Rubella Mars,9,5,0
2012-03-27,Meningitis,10,5,0
2012-03-27,Measles,7,3,3
2012-03-27,Marburg Virus,5,3,0
2012-03-27,Ebola,8,4,0
2012-03-27,Diarrhoea,5,3,3
2012-03-27,Cholera,5,3,2
2012-03-27,Malaria,7,2,5
2012-03-28,Meningitis,6,3,0
2012-03-28,Viral Haemmorrhaphic Fever,13,5,0
2012-03-28,Rubella Mars,8,2,0
2012-03-28,Measles,14,8,6
2012-03-28,Yellow Fever,4,2,3
2012-03-28,Malaria,4,1,2
2012-03-28,Ebola,6,4,0
2012-03-28,Diarrhoea,3,0,2
2012-03-28,Cholera,8,5,4
2012-03-28,Marburg Virus,11,5,0
2012-03-29,Viral Haemmorrhaphic Fever,15,10,0
2012-03-29,Rubella Mars,7,3,0
2012-03-29,Meningitis,2,1,0
2012-03-29,Measles,10,5,3
2012-03-29,Yellow Fever,8,5,4
2012-03-29,Malaria,7,3,2
2012-03-29,Ebola,8,4,0
2012-03-29,Diarrhoea,9,2,2
2012-03-29,Cholera,10,5,3
2012-03-29,Marburg Virus,12,6,0
2012-03-30,Yellow Fever,6,3,3
2012-03-30,Viral Haemmorrhaphic Fever,7,3,0
2012-03-30,Rubella Mars,8,3,0
2012-03-30,Meningitis,7,4,0
2012-03-30,Measles,4,2,1
2012-03-30,Marburg Virus,5,3,0
2012-03-30,Ebola,8,2,0
2012-03-30,Diarrhoea,12,6,5
2012-03-30,Cholera,9,4,8
2012-03-30,Malaria,8,5,5
2012-03-31,Meningitis,8,4,0
2012-03-31,Viral Haemmorrhaphic Fever,9,4,0
2012-03-31,Rubella Mars,6,2,0
2012-03-31,Measles,7,3,3
2012-03-31,Yellow Fever,10,4,8
2012-03-31,Malaria,4,2,0
2012-03-31,Cholera,14,8,8
2012-03-31,Marburg Virus,5,3,0
2012-03-31,Ebola,10,2,0
2012-03-31,Diarrhoea,8,6,4
2012-04-01,Yellow Fever,2,2,1
2012-04-01,Viral Haemmorrhaphic Fever,4,4,0
2012-04-01,Rubella Mars,8,5,0
2012-04-01,Measles,5,4,1
2012-04-01,Meningitis,6,3,0
2012-04-01,Malaria,8,5,4
2012-04-01,Ebola,7,3,0
2012-04-01,Diarrhoea,8,5,3
2012-04-01,Cholera,4,1,3
2012-04-01,Marburg Virus,10,6,0
2012-04-02,Yellow Fever,8,3,2
2012-04-02,Viral Haemmorrhaphic Fever,6,5,0
2012-04-02,Rubella Mars,7,2,0
2012-04-02,Meningitis,4,3,0
2012-04-02,Measles,12,4,6
2012-04-02,Marburg Virus,5,5,0
2012-04-02,Ebola,9,5,0
2012-04-02,Diarrhoea,6,2,1
2012-04-02,Cholera,7,4,2
2012-04-02,Malaria,7,3,4
2012-04-03,Yellow Fever,5,2,2
2012-04-03,Viral Haemmorrhaphic Fever,8,3,0
2012-04-03,Rubella Mars,11,6,0
2012-04-03,Meningitis,6,3,0
2012-04-03,Measles,8,1,6
2012-04-03,Marburg Virus,2,1,0
2012-04-03,Ebola,7,2,0
2012-04-03,Diarrhoea,11,7,7
2012-04-03,Cholera,2,2,2
2012-04-03,Malaria,10,5,4
2012-04-04,Meningitis,11,7,0
2012-04-04,Viral Haemmorrhaphic Fever,4,3,0
2012-04-04,Rubella Mars,4,3,0
2012-04-04,Measles,9,5,3
2012-04-04,Yellow Fever,11,7,4
2012-04-04,Malaria,6,4,3
2012-04-04,Cholera,6,3,4
2012-04-04,Marburg Virus,9,3,0
2012-04-04,Ebola,6,3,0
2012-04-04,Diarrhoea,6,3,1
2012-04-05,Cholera,9,5,2
2012-04-05,Diarrhoea,6,2,6
2012-04-05,Ebola,6,3,0
2012-04-05,Malaria,3,2,1
2012-04-05,Marburg Virus,3,1,0
2012-04-05,Measles,11,4,9
2012-04-05,Meningitis,12,8,0
2012-04-05,Rubella Mars,14,9,0
2012-04-05,Viral Haemmorrhaphic Fever,9,6,0
2012-04-05,Yellow Fever,9,7,3
2012-04-06,Yellow Fever,7,3,3
2012-04-06,Viral Haemmorrhaphic Fever,11,4,0
2012-04-06,Rubella Mars,7,6,0
2012-04-06,Measles,8,3,4
2012-04-06,Meningitis,6,2,0
2012-04-06,Malaria,5,1,1
2012-04-06,Cholera,12,8,8
2012-04-06,Marburg Virus,6,1,0
2012-04-06,Ebola,8,4,0
2012-04-06,Diarrhoea,6,5,3
2012-04-07,Yellow Fever,12,4,4
2012-04-07,Viral Haemmorrhaphic Fever,14,9,0
2012-04-07,Rubella Mars,8,4,0
2012-04-07,Measles,4,3,0
2012-04-07,Meningitis,8,4,0
2012-04-07,Malaria,5,4,3
2012-04-07,Ebola,7,6,0
2012-04-07,Diarrhoea,9,7,5
2012-04-07,Cholera,10,6,4
2012-04-07,Marburg Virus,11,7,0
2012-04-08,Yellow Fever,5,2,5
2012-04-08,Viral Haemmorrhaphic Fever,11,5,0
2012-04-08,Rubella Mars,5,4,0
2012-04-08,Meningitis,7,4,0
2012-04-08,Measles,7,4,2
2012-04-08,Marburg Virus,6,2,0
2012-04-08,Ebola,12,4,0
2012-04-08,Cholera,7,3,3
2012-04-08,Malaria,8,6,6
2012-04-08,Diarrhoea,7,3,2
2012-04-09,Cholera,10,7,7
2012-04-09,Diarrhoea,4,1,2
2012-04-09,Ebola,8,4,0
2012-04-09,Malaria,11,6,7
2012-04-09,Measles,7,3,4
2012-04-09,Meningitis,10,7,0
2012-04-09,Rubella Mars,8,4,0
2012-04-09,Viral Haemmorrhaphic Fever,8,5,0
2012-04-09,Yellow Fever,13,6,9
2012-04-09,Marburg Virus,6,6,0
2012-04-10,Yellow Fever,7,2,4
2012-04-10,Meningitis,10,3,0
2012-04-10,Viral Haemmorrhaphic Fever,10,6,0
2012-04-10,Rubella Mars,5,1,0
2012-04-10,Measles,4,2,2
2012-04-10,Malaria,3,2,1
2012-04-10,Ebola,4,3,0
2012-04-10,Diarrhoea,5,3,3
2012-04-10,Cholera,14,5,6
2012-04-10,Marburg Virus,12,5,0
2012-04-11,Yellow Fever,13,5,5
2012-04-11,Viral Haemmorrhaphic Fever,9,2,0
2012-04-11,Rubella Mars,9,4,0
2012-04-11,Meningitis,7,5,0
2012-04-11,Measles,11,4,5
2012-04-11,Marburg Virus,10,6,0
2012-04-11,Ebola,6,4,0
2012-04-11,Diarrhoea,13,8,8
2012-04-11,Cholera,8,4,3
2012-04-11,Malaria,7,3,2
2012-04-12,Meningitis,7,3,0
2012-04-12,Yellow Fever,10,4,7
2012-04-12,Viral Haemmorrhaphic Fever,11,5,0
2012-04-12,Rubella Mars,7,2,0
2012-04-12,Measles,8,3,5
2012-04-12,Marburg Virus,9,4,0
2012-04-12,Malaria,10,4,6
2012-04-12,Ebola,15,4,0
2012-04-12,Diarrhoea,11,5,7
2012-04-12,Cholera,2,0,1
2012-04-13,Yellow Fever,7,3,4
2012-04-13,Viral Haemmorrhaphic Fever,7,5,0
2012-04-13,Rubella Mars,9,4,0
2012-04-13,Meningitis,7,3,0
2012-04-13,Measles,9,3,3
2012-04-13,Malaria,6,6,4
2012-04-13,Ebola,11,3,0
2012-04-13,Diarrhoea,5,2,3
2012-04-13,Cholera,4,0,0
2012-04-13,Marburg Virus,5,3,0
2012-04-14,Meningitis,7,4,0
2012-04-14,Yellow Fever,8,4,5
2012-04-14,Viral Haemmorrhaphic Fever,13,5,0
2012-04-14,Rubella Mars,5,3,0
2012-04-14,Measles,3,3,2
2012-04-14,Marburg Virus,6,1,0
